"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","49.59","$6.85B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtip",
"VGSH","Vanguard Short-Term Treasury ETF","61.13","$5.2B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgsh",
"BND","Vanguard Total Bond Market ETF","85.13","$44.8B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bnd",
"VTC","Vanguard Total Corporate Bond ETF","89.385","$201.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtc",
"BNDX","Vanguard Total International Bond ETF","59.06","$20.29B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","49.8","$13.84B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vxus",
"BNDW","Vanguard Total World Bond ETF","80.87","$159.72M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bndw",
"VREX","Varex Imaging Corporation","25.86","$993.02M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","67.47","$2.05B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vrns",
"VBLT","Vascular Biogenics Ltd.","1.155","$41.44M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vblt",
"VXRT","Vaxart, Inc.","0.6849","$10.81M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vxrt",
"VBIV","VBI Vaccines, Inc.","0.5859","$37.54M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vbiv",
"VTIQ","VectoIQ Acquisition Corp.","10.16","$301.14M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiq",
"VTIQU","VectoIQ Acquisition Corp.","10.55","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqu",
"VTIQW","VectoIQ Acquisition Corp.","0.43","$12.75M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqw",
"VECO","Veeco Instruments Inc.","9.33","$456.9M","1994","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/veco",
"VEON","VEON Ltd.","2.55","$4.48B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","9.69","$331.53M","2010","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","25.93","$1.26B","2013","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","1.42","$105.28M","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vstm",
"VERB","Verb Technology Company, Inc.","1.11","$25.82M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/verb",
"VERBW","Verb Technology Company, Inc.","0.37","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/verbw",
"VCEL","Vericel Corporation","16.54","$730.02M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vcel",
"VERY","Vericity, Inc.","17.9899","$267.6M","2019","Finance","Life Insurance","https://www.nasdaq.com/symbol/very",
"VRNT","Verint Systems Inc.","52.42","$3.45B","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","203.79","$24.12B","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","158.91","$25.98B","2009","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","22.56","$1.21B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","4.29","$95.34M","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","0.4992","$48.52M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","4.5172","$59.47M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrna",
"VRRM","Verra Mobility Corporation","13.52","$2.14B","2017","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/vrrm",
"VRCA","Verrica Pharmaceuticals Inc.","9.38","$241.45M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrca",
"VTNR","Vertex Energy, Inc","1.17","$47.21M","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","178.25","$45.82B","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","1.81","$117.72M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","26.46","$10.67B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","24.37","$9.83B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","76.25","$4.67B","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","13.43","$3.07B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/viav",
"VICL","Vical Incorporated","0.8562","$19.56M","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","29.33","$1.18B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VCTR","Victory Capital Holdings, Inc.","15.2","$1.03B","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","30.208","$101.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","33.2871","$124.83M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","21.925","$40.56M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","24.06","$43.31M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cez",
"CID","VictoryShares International High Div Volatility Wtd ETF","30.31","$84.87M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cid",
"CIL","VictoryShares International Volatility Wtd ETF","36.07","$81.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cil",
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","47.43","$751.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfo",
"CFA","VictoryShares US 500 Volatility Wtd ETF","50.9","$735.51M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfa",
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","35.33","$75.96M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csf",
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","43.65","$639.47M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdc",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","45.12","$324.86M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","30.8577","$143.49M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","41.1805","$84.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","42.86","$27.86M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csa",
"VMD","Viemed Healthcare, Inc.","6.33","$238.59M","n/a","Health Care","Misc Health and Biotechnology Services","https://www.nasdaq.com/symbol/vmd",
"VRAY","ViewRay, Inc.","3.71","$365.36M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","6.65","$480.2M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","5.24","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","34.1942","$49.68M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VFF","Village Farms International, Inc.","10.3","$506.6M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/vff",
"VLGEA","Village Super Market, Inc.","24.57","$353.84M","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/vlgea",
"VIOT","Viomi Technology Co., Ltd","9","$623.4M","2018","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/viot",
"VNOM","Viper Energy Partners LP","28.35","$3.83B","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","4.41","$68.54M","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","2.13","$16.5M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","17.76","$3.39B","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","99.96","$694.21M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","90.08","$103.59M","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","25.8166","$25.82M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","36.6523","$36.65M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","36.55","$1.11B","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VISL","Vislink Technologies, Inc.","0.8112","$11.59M","2013","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/visl",
"VTGN","VistaGen Therapeutics, Inc.","0.64","$27.28M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtgn",
"VC","Visteon Corporation","64.41","$1.8B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VIVE","Viveve Medical, Inc.","0.103","$4.8M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","1.2248","$16.54M","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","4.32","$45.98M","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","18.46","$49.41B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","4.7","$113.74M","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","18.46","$681.8M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","31.22","$342.49M","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.35","$74.72M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","1.8","$59.55M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WAFU","Wah Fu Education Group Limited","2.799","$12.26M","2019","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/wafu",
"HLAL","Wahed FTSE USA Shariah ETF","23.75","$14.25M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hlal",
"WTRH","Waitr Holdings Inc.","1.92","$147.23M","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WBA","Walgreens Boots Alliance, Inc.","49.45","$44.66B","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WSG","Wanda Sports Group Company Limited","5.36","$732.64M","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/wsg",
"WAFD","Washington Federal, Inc.","34.32","$2.73B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","45.63","$791.09M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","16.45","$452.25M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WTRE","Watford Holdings Ltd.","23.78","$539.62M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wtre",
"WTREP","Watford Holdings Ltd.","30","$271.96M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wtrep",
"WVE","WAVE Life Sciences Ltd.","22.02","$754.86M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WSTG","Wayside Technology Group, Inc.","14","$63.1M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","180.15","$2.47B","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"HHHH","Wealthbridge Acquisition Limited","10.14","$75.62M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhh",
"HHHHR","Wealthbridge Acquisition Limited","0.25","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhr",
"HHHHU","Wealthbridge Acquisition Limited","10.37","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhu",
"HHHHW","Wealthbridge Acquisition Limited","0.15","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/hhhhw",
"WB","Weibo Corporation","40.35","$9.08B","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WW","Weight Watchers International Inc","29.44","$1.98B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ww",
"WEBK","Wellesley Bancorp, Inc.","31.25","$80M","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
"WEN","Wendy&#39;s Company (The)","21.47","$4.95B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","30.61","$2.12B","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","33.73","$1.84B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WTBA","West Bancorporation","20.52","$336.11M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","59.26","$1.6B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wabc",
"WSTL","Westell Technologies, Inc.","1.37","$21.32M","1995","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/wstl",
"WINC","Western Asset Short Duration Income ETF","25.77","$25.77M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/winc",
"WBND","Western Asset Total Return ETF","27.4275","$38.4M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wbnd",
"WDC","Western Digital Corporation","52.66","$15.43B","n/a","Technology","Electronic Components","https://www.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","8.6","$229.22M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","2.6","$346.79M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","2.64","$4.91M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","24.68","$246.28M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","1.1079","$10.74M","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","13.7282","$49.43M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","13.5","$9.72M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/whlrp",
"WHF","WhiteHorse Finance, Inc.","13.03","$267.71M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whf",
"WHFBZ","WhiteHorse Finance, Inc.","25.8592","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/whfbz",
"WHLM","Wilhelmina International, Inc.","5.4","$27.95M","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","6.8922","$34.22M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","4.5574","$21.25M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","37.52","$421.91M","2006","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","59.09","$345.65M","1996","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","191.26","$24.67B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/wltw",
